id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p3,Baseline1,1,121,121,1,2598,4102,7894
p3,Baseline1,2,241,241,1,8735,10245,12590
p3,Baseline1,3,142,142,1,13215,14718,16598
p3,Baseline1,4,232,232,1,17270,18773,21486
p3,Baseline1,5,231,234,0,22471,23975,28301
p3,Baseline1,6,323,321,0,29166,30670,32805
p3,Baseline1,7,212,212,1,34582,36086,38597
p3,Baseline1,8,214,214,1,39327,40830,44414
p3,Baseline1,9,243,243,1,45230,46734,48966
p3,Baseline1,10,423,423,1,49750,51253,53470
p3,Baseline1,11,342,342,1,54158,55662,57926
p3,Baseline1,12,432,434,0,58654,60157,64389
p3,Baseline1,13,412,412,1,65062,66567,68094
p3,Baseline1,14,434,434,1,69111,70614,72222
p3,Baseline1,15,242,242,1,73318,74821,76742
p3,Baseline1,16,134,134,1,77407,78920,81214
p3,Baseline1,17,123,121,0,82038,83541,85478
p3,Baseline1,18,423,423,1,86166,87669,89533
p3,Baseline1,19,212,212,1,90279,91782,93629
p3,Baseline1,20,424,424,1,94431,95934,97414
p3,Baseline1,21,421,421,1,128262,129767,131926
p3,Baseline1,22,321,142,0,132670,134179,136717
p3,Baseline1,23,132,134,0,137527,139032,140821
p3,Baseline1,24,313,313,1,141582,143086,145302
p3,Baseline1,25,314,124,0,146063,147566,149190
p3,Baseline1,26,342,142,0,149846,151349,153478
p3,Baseline1,27,323,121,0,154223,155727,157318
p3,Baseline1,28,432,432,1,157984,159487,161389
p3,Baseline1,29,213,213,1,162143,163647,165446
p3,Baseline1,30,121,141,0,166126,167629,169509
p3,Baseline1,31,431,431,1,170191,171694,173350
p3,Baseline1,32,141,141,1,174160,175664,177629
p3,Baseline1,33,414,414,1,178702,180205,182685
p3,Baseline1,34,314,314,1,183422,184926,186638
p3,Baseline1,35,424,424,1,187406,188910,190597
p3,Baseline1,36,421,424,0,191406,192910,194445
p3,Baseline1,37,234,434,0,195206,196709,198597
p3,Baseline1,38,323,343,0,199407,200910,202893
p3,Baseline1,39,324,324,1,203702,205207,207222
p3,Baseline1,40,214,214,1,208046,209549,216382
p3,Baseline1,41,434,434,1,248982,250493,253166
p3,Baseline1,42,312,124,0,253958,255461,257390
p3,Baseline1,43,324,342,0,258078,259582,261686
p3,Baseline1,44,341,142,0,262382,263885,265861
p3,Baseline1,45,231,231,1,266726,268230,270102
p3,Baseline1,46,342,342,1,270814,272317,274942
p3,Baseline1,47,341,341,1,275734,277237,278893
p3,Baseline1,48,143,143,1,279558,281062,283622
p3,Baseline1,49,314,314,1,284326,285829,287974
p3,Baseline1,50,142,142,1,288686,290189,291637
p3,Baseline1,51,413,413,1,292366,293869,295326
p3,Baseline1,52,413,413,1,295967,297470,299558
p3,Baseline1,53,124,124,1,300253,301757,303733
p3,Baseline1,54,431,432,0,304438,305943,308942
