id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p2,Baseline1,40,314,314,1,217523,219027,222898
p2,Baseline1,41,421,421,1,254195,255701,257907
p2,Baseline1,42,241,341,0,258635,260141,267443
p2,Baseline1,43,123,143,0,268171,269675,271643
p2,Baseline1,44,414,414,1,272427,273930,275690
p2,Baseline1,45,243,243,1,276427,277930,280699
p2,Baseline1,46,242,242,1,281451,282954,284882
p2,Baseline1,47,131,131,1,285635,287139,289034
p2,Baseline1,48,432,414,0,289836,291339,293347
p2,Baseline1,49,321,324,0,294116,295619,298426
p2,Baseline1,50,231,413,0,299179,300682,302594
p2,Baseline1,51,232,414,0,303347,304850,306874
p2,Baseline1,52,143,141,0,307915,309418,311867
p2,Baseline1,53,431,431,1,312707,314212,317195
p2,Baseline1,54,231,431,0,318036,319538,321835
p2,Baseline1,55,432,434,0,322666,324170,326491
p2,Baseline1,56,423,413,0,327340,328843,331282
p2,Baseline1,57,132,132,1,332692,334195,335954
p2,Baseline1,58,412,414,0,336788,338291,340370
p2,Baseline1,59,424,424,1,341252,342755,345227
p2,Baseline1,60,142,124,0,346323,347826,355323
p2,Baseline1,61,213,434,0,386859,388365,390179
p2,Baseline1,62,132,124,0,391067,392573,396234
p2,Baseline1,63,312,124,0,397011,398515,400250
p2,Baseline1,64,214,414,0,401347,402850,404578
p2,Baseline1,65,241,241,1,405381,406884,411138
p2,Baseline1,66,232,434,0,412098,413602,415826
p2,Baseline1,67,324,134,0,416651,418155,421459
p2,Baseline1,68,141,143,0,422291,423798,428858
p2,Baseline1,69,234,314,0,429787,431296,435778
p2,Baseline1,70,432,414,0,436563,438066,440074
p2,Baseline1,71,213,413,0,440892,442395,444098
p2,Baseline1,72,234,434,0,444908,446411,448186
p2,Baseline1,73,313,131,0,449026,450530,452586
p2,Baseline1,74,121,143,0,453475,454979,457139
p2,Baseline1,75,213,434,0,458011,459514,462259
p2,Baseline1,76,121,143,0,463187,464690,467067
p2,Baseline1,77,343,134,0,468020,469524,475699
p2,Baseline1,78,323,123,0,476579,478083,480634
p2,Baseline1,79,431,431,1,481395,482899,485938
p2,Baseline1,80,234,434,0,486779,488282,490106
p2,Baseline1,81,142,142,1,521026,522537,524362
p2,Baseline1,82,243,434,0,525091,526594,531930
p2,Baseline1,83,324,134,0,532762,534265,537314
p2,Baseline1,84,413,413,1,538130,539634,541465
p2,Baseline1,85,414,414,1,542284,543787,545786
p2,Baseline1,86,431,412,0,546586,548090,554154
p2,Baseline1,87,424,424,1,554955,556458,558194
p2,Baseline1,88,314,134,0,559003,560508,563387
p2,Baseline1,89,342,143,0,564203,565706,567402
p2,Baseline1,90,324,314,0,568218,569722,573034
p2,Baseline1,91,343,343,1,573828,575332,576825
p2,Baseline1,92,321,341,0,577635,579139,580858
p2,Baseline1,93,134,134,1,581682,583187,584898
p2,Baseline1,94,143,143,1,585771,587273,590146
p2,Baseline1,95,123,143,0,591051,592556,594418
p2,Baseline1,96,141,143,0,595258,596762,598482
p2,Baseline1,97,131,131,1,599298,600801,602634
p2,Baseline1,98,123,143,0,603514,605018,607834
p2,Baseline1,99,134,134,1,608859,610362,611930
p2,Baseline1,100,134,134,1,613146,614649,616362
p2,Baseline1,101,212,242,0,648091,649599,651946
p2,Baseline1,102,313,323,0,652883,654386,656921
p2,Baseline1,103,421,421,1,657882,659385,661338
p2,Baseline1,104,124,124,1,662178,663684,668538
p2,Baseline1,105,124,124,1,669459,670963,673969
p2,Baseline1,106,321,141,0,674762,676265,679674
p2,Baseline1,107,341,431,0,680762,682266,686378
p2,Baseline1,108,212,434,0,688459,689962,691674
